"47","1","school.broadcast_mail","お知らせ送信","staff_name","スタッフ名",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"48","1","school.broadcast_mail","お知らせ送信","Staff_Time_Send","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"49","1","school.broadcast_mail","お知らせ送信","teacher_time_send","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"50","1","school.broadcast_mail","お知らせ送信","parent_time_send","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"51","1","school.broadcast_mail","お知らせ送信","student_time_send","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"52","1","school.broadcast_mail","お知らせ送信","Not_Member","退会済み会員",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"53","1","school.broadcast_mail","お知らせ送信","Active_flag","アクティブフラッグ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"54","1","school.broadcast_mail","お知らせ送信","time_send","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"55","1","school.broadcast_mail","お知らせ送信","send_flag","送信フラッグ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"56","1","school.broadcast_mail","お知らせ送信","broadcast_mail_main"," お知らせ送信",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"57","1","school.broadcast_mail","お知らせ送信","register_new","新規お知らせ作成",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"58","1","school.broadcast_mail","お知らせ送信","send_notice","お知らせ送信",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"59","1","school.broadcast_mail","お知らせ送信","list"," 一覧",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"60","1","school.broadcast_mail","お知らせ送信","title"," タイトル",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"61","1","school.broadcast_mail","お知らせ送信","send_status","送信状態",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"62","1","school.broadcast_mail","お知らせ送信","bc_target","送信対象",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"63","1","school.broadcast_mail","お知らせ送信","search","検索",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"64","1","school.broadcast_mail","お知らせ送信","clear","クリア",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"65","1","school.broadcast_mail","お知らせ送信","register","登録",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"66","1","school.broadcast_mail","お知らせ送信","edit","編集",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"67","1","school.broadcast_mail","お知らせ送信","edit_title","お知らせ編集",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"68","1","school.broadcast_mail","お知らせ送信","delete","削除",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"69","1","school.broadcast_mail","お知らせ送信","delete_title","お知らせ削除",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"70","1","school.broadcast_mail","お知らせ送信","detail","情報詳細",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"71","1","school.broadcast_mail","お知らせ送信","sent_datetime","送信日時",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"72","1","school.broadcast_mail","お知らせ送信","memo","メモ",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"73","1","school.broadcast_mail","お知らせ送信","addresses","送信先",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"74","1","school.broadcast_mail","お知らせ送信","select_addresses","送信先選択",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"75","1","school.broadcast_mail","お知らせ送信","contents","内容",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
"76","1","school.broadcast_mail","お知らせ送信","abbr_parent_mail1","請求1",NULL,NULL,"2017-05-24 11:39:05",NULL,"1",NULL
